683,685,685,685,606,685,683,685,606,684,606,685,685,606,684,683,684,685,684,685,606,684,684,606,606,683,606,684,685,684,685,685,683,684,683,684,606,685,685,606,684,685,683,684,683,606,683,684,685,684,683,683,684,683,606,683,685,685,683,606,606,606,606,685,683,684,684,683,683,684,685,683,684,685,606,606,684,685,684,683,606,684,606,685,685,685,683,606,685,684,684,685,683,685,683,683,684,683,683,685
683,606,606,685,684,683,685,683,683,683,606,606,684,684,606,683,683,685,606,606,684,606,685,684,606,685,685,683,683,606,683,606,606,606,606,685,606,683,684,606,683,606,684,685,683,683,606,684,684,606,683,606,685,685,683,606,684,606,683,685,683,685,685,683,685,685,683,685,683,606,606,685,606,684,684,684,606,685,606,684,606,684,685,606,683,606,606,685,683,684,684,684,683,684,606,606,684,683,606,685
684,606,685,684,684,684,683,684,683,684,685,684,606,683,685,683,683,684,685,685,683,606,684,685,683,684,606,606,684,683,683,684,606,685,606,685,683,683,683,684,684,685,606,684,685,684,684,684,683,606,606,684,685,684,606,683,606,606,684,684,683,606,683,684,685,684,683,683,606,684,606,684,684,606,606,683,684,684,606,685,685,606,684,685,685,684,606,606,684,685,685,606,685,606,684,684,685,685,606,685
684,606,683,606,606,684,684,685,606,684,685,606,685,685,683,606,685,685,684,606,683,606,606,685,683,685,684,685,685,684,684,684,683,684,684,684,606,683,683,606,683,683,684,684,685,685,685,683,683,684,684,685,684,684,685,685,684,683,685,684,606,683,606,684,606,685,683,683,606,684,683,683,685,606,606,684,685,685,606,606,684,684,606,606,683,685,606,685,683,685,683,684,683,684,683,683,683,684,684,684
683,606,606,606,606,606,685,685,685,606,606,684,685,683,683,606,684,606,684,684,606,606,606,685,606,684,684,684,683,606,683,684,683,685,683,606,683,684,606,683,685,683,684,685,683,684,685,683,606,684,684,685,685,685,684,606,684,606,685,606,606,606,684,684,606,685,684,683,684,685,685,683,683,683,606,684,685,685,606,606,684,684,685,684,684,683,684,683,683,683,683,684,684,606,683,684,606,685,606,684
685,683,685,684,683,683,606,685,683,685,684,684,683,685,683,684,685,606,683,683,683,683,606,684,684,683,683,685,683,606,685,684,683,684,685,683,606,606,606,685,684,606,683,685,606,684,683,684,685,683,683,684,683,606,606,606,683,606,685,684,685,606,683,685,684,606,606,683,606,685,683,683,684,606,683,683,683,684,684,684,683,684,685,684,684,683,685,685,685,606,685,683,685,684,606,684,684,606,606,684
685,606,685,606,685,685,685,684,685,685,683,684,606,684,606,606,606,685,685,683,685,606,684,683,684,683,683,683,606,606,606,685,606,683,685,606,685,606,606,684,685,684,684,606,684,683,685,606,685,684,683,684,685,606,685,683,684,684,685,606,685,683,683,685,684,606,683,683,684,606,683,606,685,606,606,685,684,606,683,683,684,684,685,685,606,683,684,606,683,606,683,684,683,684,683,606,685,684,685,683
685,685,683,606,684,684,683,685,606,606,683,683,685,684,606,606,685,683,685,685,684,683,683,685,606,684,683,684,685,684,606,606,685,683,684,606,683,685,684,685,606,606,685,606,683,683,683,684,684,683,683,683,685,684,685,685,606,683,685,685,685,684,685,683,684,683,683,685,684,683,684,606,684,684,606,606,684,684,606,606,685,684,685,684,684,683,606,683,684,684,606,684,683,606,684,683,606,685,684,683
606,683,684,606,685,685,606,685,685,685,606,606,684,606,683,685,684,684,685,685,683,685,685,683,685,684,684,683,685,683,684,606,685,685,685,684,683,606,684,683,683,606,684,606,683,684,683,683,606,685,606,684,685,683,684,606,684,684,683,685,606,683,683,606,684,685,685,683,606,683,606,685,685,683,684,683,683,606,606,606,683,606,606,606,683,606,683,606,684,685,684,685,606,683,606,683,685,606,683,683
684,684,684,683,683,685,685,684,606,684,685,685,685,606,606,684,606,606,683,606,685,683,606,606,683,685,684,685,606,685,683,685,684,685,683,606,685,683,684,606,606,685,685,684,683,685,683,685,685,684,606,683,685,606,685,685,606,606,606,606,683,606,684,683,683,684,684,683,683,684,684,684,683,685,606,683,685,684,606,685,683,606,606,606,683,685,606,684,606,683,685,683,683,684,685,684,683,683,685,684
685,683,606,606,683,683,684,683,606,684,606,684,685,683,685,683,606,685,685,683,606,684,685,683,606,684,606,683,685,685,606,685,683,683,606,685,685,684,606,606,684,685,606,685,684,685,606,683,683,684,606,684,683,683,685,683,606,606,683,685,685,685,685,683,685,683,683,685,683,685,685,606,683,606,606,684,606,685,684,685,606,684,606,683,606,606,606,684,684,685,685,685,685,683,684,685,606,684,606,606
685,683,685,683,684,685,606,685,685,684,684,685,606,685,683,606,685,683,685,684,606,684,683,606,685,606,685,606,684,685,606,684,683,685,685,606,685,685,606,606,683,685,683,685,606,685,684,684,684,684,684,684,685,685,684,606,684,606,683,606,684,683,606,684,606,606,683,606,683,685,685,606,606,684,683,606,685,606,683,683,606,684,606,606,684,685,684,683,683,606,685,606,685,683,683,683,683,684,684,606
685,684,684,685,685,606,685,606,606,683,683,606,606,684,606,684,683,684,685,684,685,685,684,684,606,606,606,684,684,684,684,683,683,683,683,683,683,606,683,684,684,606,683,685,606,684,684,685,684,684,683,685,606,685,684,606,683,683,685,606,606,606,606,606,684,684,685,683,606,683,684,684,606,683,685,685,685,685,683,684,685,684,606,683,606,606,606,684,684,685,685,683,684,606,684,685,606,685,685,606
606,606,685,684,685,606,685,683,684,606,685,684,684,685,606,684,606,683,683,684,683,683,685,685,684,684,684,684,684,684,685,684,684,685,683,684,606,606,685,606,606,685,684,685,606,684,683,684,684,684,683,684,685,685,683,606,683,606,685,685,685,684,684,683,606,683,685,684,683,606,683,685,684,606,606,685,685,606,683,683,683,606,606,683,685,683,606,684,606,684,606,685,683,684,606,684,684,685,684,683
683,606,685,684,684,684,606,685,685,683,606,606,684,606,684,683,684,685,685,684,683,606,684,685,684,684,684,683,684,606,685,606,606,684,684,684,683,685,683,683,683,684,684,685,684,606,683,683,685,683,606,606,683,684,606,606,683,684,684,606,684,683,606,685,606,684,684,684,684,683,684,683,684,684,606,685,685,684,683,685,683,684,606,684,683,684,685,684,685,684,684,606,685,683,684,606,685,606,606,685
683,683,683,685,685,606,685,685,685,685,683,606,606,606,685,685,683,606,684,606,606,685,685,683,684,684,685,606,684,685,684,685,685,684,606,685,606,683,684,685,684,685,606,684,606,683,606,684,683,683,606,684,683,606,683,606,683,684,606,683,684,606,606,685,606,685,685,683,683,606,684,683,684,606,606,685,683,684,606,684,684,683,685,685,683,684,606,684,685,606,683,684,685,685,684,606,683,683,606,683
685,685,683,683,606,683,683,683,685,685,684,606,685,685,683,683,606,685,685,684,683,606,685,685,606,685,685,685,606,684,684,685,606,683,685,606,685,685,684,606,683,684,606,685,683,685,683,606,683,683,683,606,685,685,685,606,606,684,606,683,685,685,685,683,683,606,683,606,685,606,606,683,683,606,684,684,606,685,683,606,606,606,684,606,685,683,683,685,685,606,685,685,683,606,683,606,684,683,683,683
683,683,683,683,683,683,683,684,606,683,684,684,685,606,684,606,683,606,606,684,684,684,685,684,683,606,684,606,684,684,683,606,684,606,685,683,685,684,683,683,683,683,606,606,684,606,684,685,684,685,683,684,606,684,683,606,683,684,606,684,683,606,683,683,606,683,684,684,684,683,685,606,685,684,606,685,606,685,685,683,685,685,684,606,684,683,683,683,685,684,683,685,684,685,684,684,685,683,606,683
606,683,606,606,685,606,685,685,683,685,606,684,685,683,684,606,683,685,606,683,685,684,683,683,606,606,684,684,684,606,684,683,683,685,683,683,606,683,685,683,684,685,684,684,684,685,685,683,685,606,684,606,606,683,685,685,684,684,606,606,683,606,606,685,606,683,684,683,684,684,683,684,685,683,684,683,685,683,683,685,683,684,606,684,606,606,683,606,606,683,606,685,683,684,606,684,685,683,683,685
685,683,606,684,683,683,684,606,683,685,606,683,684,685,684,684,683,683,685,685,685,683,683,685,683,683,685,685,685,606,606,684,685,683,684,684,606,684,683,683,606,683,684,684,685,606,683,684,683,685,684,683,606,684,683,606,685,683,683,684,606,683,684,685,685,684,683,685,685,685,684,683,685,684,683,685,606,684,684,685,684,685,606,684,685,683,683,685,683,606,684,606,606,685,685,685,606,683,683,684
684,606,685,606,606,685,683,685,683,683,684,606,606,606,683,606,684,685,685,684,685,606,685,606,683,606,683,685,683,683,684,685,683,683,606,684,683,683,683,684,685,606,684,685,683,606,606,606,685,606,685,685,606,684,685,684,685,683,684,606,684,606,606,606,683,683,684,685,684,606,684,685,683,606,683,683,683,606,683,685,683,683,685,606,683,685,606,684,684,685,683,683,683,685,683,685,685,684,606,683
685,684,606,684,685,684,606,683,685,684,606,606,685,606,683,683,685,683,606,683,683,683,684,684,683,606,684,683,685,684,685,684,683,606,683,683,684,683,684,684,685,684,685,685,684,372,372,372,372,372,372,372,372,683,684,606,683,606,683,606,685,606,685,683,606,683,684,685,684,606,683,685,606,684,684,685,683,684,684,683,685,685,606,606,684,685,685,606,683,685,684,684,683,685,684,683,684,685,684,606
683,685,685,606,683,606,683,685,685,606,684,683,683,685,683,684,606,684,606,684,685,684,685,685,684,606,683,684,684,684,606,685,685,606,685,683,685,684,683,684,685,606,685,372,372,372,372,372,372,372,372,372,372,372,372,372,684,606,684,683,683,685,685,683,685,685,685,684,684,683,606,683,684,606,606,684,606,606,606,685,683,683,606,683,683,685,684,684,683,685,685,685,683,683,684,683,684,684,684,606
684,606,684,683,684,684,685,685,683,685,684,684,684,685,683,606,606,683,606,685,684,685,684,684,606,684,683,685,606,684,685,685,684,606,606,685,685,683,606,684,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,606,685,684,606,684,606,683,683,684,685,684,685,683,684,606,684,606,683,684,685,606,685,684,685,684,684,684,685,685,685,685,606,683,606,606,685,606,685,685,685,683
685,685,685,606,683,685,684,683,683,684,685,683,685,684,685,683,684,683,685,684,683,683,685,606,685,684,606,684,685,683,606,684,684,683,684,684,684,683,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,606,685,684,684,684,606,684,684,685,683,684,685,685,684,684,685,685,683,606,606,684,606,684,684,685,606,684,683,684,606,606,684,684,685,684,684,606,683
684,685,606,685,683,606,685,606,606,684,685,606,685,684,684,684,685,606,606,606,684,684,606,683,606,684,684,606,685,685,684,685,606,683,685,684,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,684,685,606,684,685,683,685,685,606,606,684,606,683,684,685,606,684,684,606,683,685,683,606,606,683,684,683,685,606,684,606,685,683,606,684,684,685
606,606,684,606,606,684,683,684,683,684,683,685,685,684,685,683,685,685,683,683,683,684,683,683,683,606,683,606,683,606,685,606,685,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,685,683,685,685,683,683,685,685,684,685,606,685,606,685,683,684,606,606,684,684,683,684,606,606,606,684,606,606,683,685,685,684,683,683,684,685
683,685,683,685,606,684,684,606,683,684,684,606,685,684,606,684,685,685,684,685,683,684,606,606,683,684,606,683,606,685,685,685,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,606,683,685,685,684,684,684,606,683,683,606,684,684,606,684,606,606,683,683,684,606,684,606,685,606,684,683,684,685,683,683,685,606,606
684,685,685,685,685,606,684,685,606,606,606,606,606,684,685,606,685,683,683,685,684,685,606,684,606,683,684,606,685,685,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,683,685,683,683,685,683,684,684,684,684,685,684,683,685,685,606,683,683,683,684,683,683,606,606,683,685,683,685,685,606,683,684,685
683,685,685,684,606,683,683,606,683,685,606,684,685,606,683,685,685,683,606,683,606,684,606,606,606,685,683,685,684,684,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,683,606,684,683,606,685,683,684,683,685,685,684,606,683,683,606,684,684,683,683,606,683,685,683,606,684,685,606,684,606,685,684
